index,source,txt_empty,rowContainsCode_gpt4o,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,wme$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,wme$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,wme$wo_prompt$internlm/internlm2-1_8b-reward$chosen,wme$wo_prompt$internlm/internlm2-1_8b-reward$rejected,wme$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,wme$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,wme$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,wme$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,wme$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,wme$wo_prompt$allenai/tulu-2-dpo-7b$chosen,wme$wo_prompt$allenai/tulu-2-dpo-7b$rejected,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,wme$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,wme$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,wme$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,wme$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,wme$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,wme$wo_prompt$openbmb/Eurus-RM-7b$chosen,wme$wo_prompt$openbmb/Eurus-RM-7b$rejected,wme$wo_prompt$internlm/internlm2-20b-reward$chosen,wme$wo_prompt$internlm/internlm2-20b-reward$rejected,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,wme$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,wme$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$chosen,aal$wo_prompt$Ray2333/Gemma-2B-rewardmodel-baseline$rejected,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$chosen,aal$wo_prompt$NCSOFT/Llama-3-OffsetBias-RM-8B$rejected,aal$wo_prompt$internlm/internlm2-1_8b-reward$chosen,aal$wo_prompt$internlm/internlm2-1_8b-reward$rejected,aal$wo_prompt$weqweasdas/RM-Mistral-7B$chosen,aal$wo_prompt$weqweasdas/RM-Mistral-7B$rejected,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$chosen,aal$wo_prompt$allenai/llama-3-tulu-2-8b-uf-mean-rm$rejected,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$chosen,aal$wo_prompt$sfairXC/FsfairX-LLaMA3-RM-v0.1$rejected,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$chosen,aal$wo_prompt$Ray2333/reward-model-Mistral-7B-instruct-Unified-Feedback$rejected,aal$wo_prompt$allenai/tulu-2-dpo-7b$chosen,aal$wo_prompt$allenai/tulu-2-dpo-7b$rejected,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$chosen,aal$wo_prompt$Ray2333/GRM-llama3-8B-distill$rejected,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$chosen,aal$wo_prompt$CIR-AMS/BTRM_Qwen2_7b_0613$rejected,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$chosen,aal$wo_prompt$0-hero/Matter-0.1-7B-boost-DPO-preview$rejected,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$chosen,aal$wo_prompt$Qwen/Qwen1.5-7B-Chat$rejected,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$chosen,aal$wo_prompt$NousResearch/Nous-Hermes-2-Mistral-7B-DPO$rejected,aal$wo_prompt$openbmb/Eurus-RM-7b$chosen,aal$wo_prompt$openbmb/Eurus-RM-7b$rejected,aal$wo_prompt$internlm/internlm2-20b-reward$chosen,aal$wo_prompt$internlm/internlm2-20b-reward$rejected,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$chosen,aal$wo_prompt$allenai/tulu-v2.5-13b-preference-mix-rm$rejected,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$chosen,aal$wo_prompt$upstage/SOLAR-10.7B-Instruct-v1.0$rejected
444,groenwold,,False,-7.5859375,-7.5859375,-7.1171875,-7.1171875,-2.72265625,-2.72265625,-3.28515625,-3.28515625,20.03125,20.03125,-9.0546875,-9.0546875,-9.234375,-9.234375,-29.420074462890625,-29.420074462890625,-3.0234375,-3.0234375,-11.0,-11.0,-14.695175170898438,-14.695175170898438,-80.81936645507812,-80.81936645507812,-23.8787841796875,-23.8787841796875,-795.5,-795.5,-1.900390625,-1.900390625,-13.0703125,-13.0703125,-124.34173583984375,-124.34173583984375,-7.4609375,-7.4609375,-6.48046875,-6.48046875,-1.931640625,-1.931640625,-3.37890625,-3.37890625,19.359375,19.359375,-9.046875,-9.046875,-8.46875,-8.46875,-29.532516479492188,-29.532516479492188,-3.146484375,-3.146484375,-11.3203125,-11.3203125,-21.1690673828125,-21.1690673828125,-93.52886962890625,-93.52886962890625,-19.6341552734375,-19.6341552734375,-688.5,-688.5,-1.6396484375,-1.6396484375,-12.90625,-12.90625,-95.61103820800781,-95.61103820800781
445,groenwold,,False,-7.01171875,-7.01171875,-6.140625,-6.140625,-1.9189453125,-1.9189453125,-3.5390625,-3.5390625,18.234375,18.234375,-8.953125,-8.953125,-8.609375,-8.609375,-26.029251098632812,-26.029251098632812,-4.9296875,-4.9296875,-11.234375,-11.234375,-23.8438720703125,-23.8438720703125,-99.22705078125,-99.22705078125,-19.4140625,-19.4140625,-759.5,-759.5,-0.65771484375,-0.65771484375,-11.234375,-11.234375,-85.83940124511719,-85.83940124511719,-8.3125,-8.3125,-6.4296875,-6.4296875,-2.1171875,-2.1171875,-5.00390625,-5.00390625,17.71875,17.71875,-10.0625,-10.0625,-9.671875,-9.671875,-24.120635986328125,-24.120635986328125,-4.609375,-4.609375,-12.8984375,-12.8984375,-19.8824462890625,-19.8824462890625,-218.0885009765625,-218.0885009765625,-25.427276611328125,-25.427276611328125,-893.0,-893.0,-0.517578125,-0.517578125,-11.2265625,-11.2265625,-85.92431640625,-85.92431640625
446,groenwold,,False,-9.78125,-9.78125,-6.0859375,-6.0859375,-2.533203125,-2.533203125,-2.8203125,-2.8203125,18.46875,18.46875,-8.0,-8.0,-10.171875,-10.171875,-21.781234741210938,-21.781234741210938,-4.62890625,-4.62890625,-12.3671875,-12.3671875,-18.134994506835938,-18.134994506835938,-66.50541687011719,-66.50541687011719,-14.433807373046875,-14.433807373046875,-870.0,-870.0,-1.7060546875,-1.7060546875,-9.0703125,-9.0703125,-84.60893249511719,-84.60893249511719,-9.265625,-9.265625,-6.671875,-6.671875,-2.572265625,-2.572265625,-2.63671875,-2.63671875,19.09375,19.09375,-7.5625,-7.5625,-9.7421875,-9.7421875,-18.010116577148438,-18.010116577148438,-3.37109375,-3.37109375,-11.8515625,-11.8515625,-17.758193969726562,-17.758193969726562,-90.8365478515625,-90.8365478515625,-17.070388793945312,-17.070388793945312,-823.5,-823.5,-1.6005859375,-1.6005859375,-9.0546875,-9.0546875,-61.81353759765625,-61.81353759765625
447,groenwold,,False,-5.49609375,-5.49609375,-6.3515625,-6.3515625,-1.78515625,-1.78515625,-1.85546875,-1.85546875,20.734375,20.734375,-8.34375,-8.34375,-7.63671875,-7.63671875,-31.82421875,-31.82421875,-3.064453125,-3.064453125,-10.859375,-10.859375,-19.276229858398438,-19.276229858398438,-84.56053161621094,-84.56053161621094,-20.323593139648438,-20.323593139648438,-669.5,-669.5,-1.2275390625,-1.2275390625,-9.7578125,-9.7578125,-84.28192138671875,-84.28192138671875,-7.02734375,-7.02734375,-6.12109375,-6.12109375,-1.3935546875,-1.3935546875,-2.421875,-2.421875,21.015625,21.015625,-7.58984375,-7.58984375,-7.9921875,-7.9921875,-19.558013916015625,-19.558013916015625,-2.828125,-2.828125,-11.8671875,-11.8671875,-19.030609130859375,-19.030609130859375,-96.32315063476562,-96.32315063476562,-13.980010986328125,-13.980010986328125,-686.0,-686.0,-1.0546875,-1.0546875,-10.46875,-10.46875,-64.38587951660156,-64.38587951660156
448,groenwold,,False,-8.875,-8.875,-5.85546875,-5.85546875,-1.197265625,-1.197265625,-2.33984375,-2.33984375,20.4375,20.4375,-9.09375,-9.09375,-8.6640625,-8.6640625,-31.28912353515625,-31.28912353515625,-4.32421875,-4.32421875,-10.390625,-10.390625,-18.689544677734375,-18.689544677734375,-103.05581665039062,-103.05581665039062,-16.4013671875,-16.4013671875,-688.5,-688.5,-1.3017578125,-1.3017578125,-11.4296875,-11.4296875,-107.02679443359375,-107.02679443359375,-7.01171875,-7.01171875,-6.1015625,-6.1015625,-1.396484375,-1.396484375,-2.611328125,-2.611328125,20.671875,20.671875,-8.4296875,-8.4296875,-8.203125,-8.203125,-38.14752197265625,-38.14752197265625,-3.42578125,-3.42578125,-10.875,-10.875,-24.32391357421875,-24.32391357421875,-103.45571899414062,-103.45571899414062,-22.738128662109375,-22.738128662109375,-744.0,-744.0,-1.2431640625,-1.2431640625,-6.8828125,-6.8828125,-63.34498596191406,-63.34498596191406
449,groenwold,,False,-6.578125,-6.578125,-6.3046875,-6.3046875,-2.576171875,-2.576171875,-2.109375,-2.109375,18.359375,18.359375,-7.34765625,-7.34765625,-9.3828125,-9.3828125,-29.035476684570312,-29.035476684570312,-1.63671875,-1.63671875,-10.4765625,-10.4765625,-17.21038818359375,-17.21038818359375,-55.53779602050781,-55.53779602050781,-17.084548950195312,-17.084548950195312,-702.0,-702.0,-2.08203125,-2.08203125,-6.5625,-6.5625,-53.75617218017578,-53.75617218017578,-6.51171875,-6.51171875,-6.0390625,-6.0390625,-2.587890625,-2.587890625,-2.853515625,-2.853515625,18.890625,18.890625,-7.625,-7.625,-9.421875,-9.421875,-31.231246948242188,-31.231246948242188,-2.6171875,-2.6171875,-10.796875,-10.796875,-19.280303955078125,-19.280303955078125,-71.56416320800781,-71.56416320800781,-13.92626953125,-13.92626953125,-732.5,-732.5,-1.7978515625,-1.7978515625,-9.46875,-9.46875,-66.4185791015625,-66.4185791015625
450,groenwold,,False,-6.92578125,-6.92578125,-4.84375,-4.84375,-0.7763671875,-0.7763671875,-3.16015625,-3.16015625,22.25,22.25,-7.73828125,-7.73828125,-8.0234375,-8.0234375,-36.0059814453125,-36.0059814453125,-3.94921875,-3.94921875,-9.8671875,-9.8671875,-17.661407470703125,-17.661407470703125,-60.758766174316406,-60.758766174316406,-15.04638671875,-15.04638671875,-538.5,-538.5,-0.9194335937499999,-0.9194335937499999,-9.25,-9.25,-74.96794128417969,-74.96794128417969,-5.60546875,-5.60546875,-4.80078125,-4.80078125,-0.60595703125,-0.60595703125,-2.5390625,-2.5390625,21.21875,21.21875,-7.8203125,-7.8203125,-7.93359375,-7.93359375,-26.532028198242188,-26.532028198242188,-4.71875,-4.71875,-10.1953125,-10.1953125,-17.522048950195312,-17.522048950195312,-76.47447967529297,-76.47447967529297,-17.891204833984375,-17.891204833984375,-532.5,-532.5,-0.611328125,-0.611328125,-9.8984375,-9.8984375,-70.7204360961914,-70.7204360961914
451,groenwold,,False,-6.08203125,-6.08203125,-5.734375,-5.734375,-1.4384765625,-1.4384765625,-2.912109375,-2.912109375,21.28125,21.28125,-8.1640625,-8.1640625,-9.40625,-9.40625,-31.205368041992188,-31.205368041992188,-3.9296875,-3.9296875,-10.6328125,-10.6328125,-16.258499145507812,-16.258499145507812,-75.72262573242188,-75.72262573242188,-19.593154907226562,-19.593154907226562,-620.0,-620.0,-0.791015625,-0.791015625,-8.953125,-8.953125,-89.81083679199219,-89.81083679199219,-7.5,-7.5,-6.1875,-6.1875,-1.73046875,-1.73046875,-3.912109375,-3.912109375,18.671875,18.671875,-8.9140625,-8.9140625,-9.4921875,-9.4921875,-19.14825439453125,-19.14825439453125,-4.53125,-4.53125,-10.8125,-10.8125,-26.280853271484375,-26.280853271484375,-66.16889953613281,-66.16889953613281,-30.065765380859375,-30.065765380859375,-669.0,-669.0,-1.52734375,-1.52734375,-10.1171875,-10.1171875,-97.14117431640625,-97.14117431640625
452,groenwold,,False,-6.8828125,-6.8828125,-5.484375,-5.484375,-2.033203125,-2.033203125,-3.60546875,-3.60546875,18.859375,18.859375,-8.4609375,-8.4609375,-8.203125,-8.203125,-24.197952270507812,-24.197952270507812,-5.296875,-5.296875,-11.0078125,-11.0078125,-16.640029907226562,-16.640029907226562,-63.219696044921875,-63.219696044921875,-27.388641357421875,-27.388641357421875,-748.5,-748.5,-1.0615234375,-1.0615234375,-10.4140625,-10.4140625,-84.62474060058594,-84.62474060058594,-6.83984375,-6.83984375,-5.38671875,-5.38671875,-1.7958984375,-1.7958984375,-4.04296875,-4.04296875,18.46875,18.46875,-8.3203125,-8.3203125,-8.4296875,-8.4296875,-27.267578125,-27.267578125,-5.21484375,-5.21484375,-11.6484375,-11.6484375,-22.132049560546875,-22.132049560546875,-69.94923400878906,-69.94923400878906,-21.215133666992188,-21.215133666992188,-865.5,-865.5,-1.1796875,-1.1796875,-9.9921875,-9.9921875,-83.90901184082031,-83.90901184082031
453,groenwold,,False,-7.08203125,-7.08203125,-5.65625,-5.65625,-2.22265625,-2.22265625,-1.5283203125,-1.5283203125,20.390625,20.390625,-6.0078125,-6.0078125,-9.078125,-9.078125,-32.601654052734375,-32.601654052734375,-1.775390625,-1.775390625,-10.7421875,-10.7421875,-15.018630981445312,-15.018630981445312,-63.45640563964844,-63.45640563964844,-18.343048095703125,-18.343048095703125,-718.0,-718.0,-1.7568359375,-1.7568359375,-10.84375,-10.84375,-75.0037841796875,-75.0037841796875,-6.2734375,-6.2734375,-5.53125,-5.53125,-2.283203125,-2.283203125,-0.83837890625,-0.83837890625,21.375,21.375,-5.03515625,-5.03515625,-8.4375,-8.4375,-25.523818969726562,-25.523818969726562,-1.3896484375,-1.3896484375,-10.4453125,-10.4453125,-19.925811767578125,-19.925811767578125,-58.71589660644531,-58.71589660644531,-16.627212524414062,-16.627212524414062,-636.5,-636.5,-1.2578125,-1.2578125,-10.015625,-10.015625,-53.94636535644531,-53.94636535644531
454,groenwold,,False,-6.92578125,-6.92578125,-7.32421875,-7.32421875,-2.720703125,-2.720703125,-3.349609375,-3.349609375,18.625,18.625,-7.91796875,-7.91796875,-9.703125,-9.703125,-29.283447265625,-29.283447265625,-3.724609375,-3.724609375,-11.375,-11.375,-23.384735107421875,-23.384735107421875,-69.0,-69.0,-22.518310546875,-22.518310546875,-854.5,-854.5,-2.123046875,-2.123046875,-8.09375,-8.09375,-120.074462890625,-120.074462890625,-6.59765625,-6.59765625,-7.1328125,-7.1328125,-2.5234375,-2.5234375,-3.095703125,-3.095703125,18.546875,18.546875,-8.078125,-8.078125,-9.703125,-9.703125,-22.593368530273438,-22.593368530273438,-3.25390625,-3.25390625,-10.6953125,-10.6953125,-22.217575073242188,-22.217575073242188,-69.16448211669922,-69.16448211669922,-14.509429931640625,-14.509429931640625,-858.0,-858.0,-1.849609375,-1.849609375,-8.921875,-8.921875,-107.80152893066406,-107.80152893066406
455,groenwold,,False,-7.734375,-7.734375,-6.10546875,-6.10546875,-2.19921875,-2.19921875,-3.798828125,-3.798828125,19.5,19.5,-9.2265625,-9.2265625,-8.8671875,-8.8671875,-38.94844055175781,-38.94844055175781,-5.12890625,-5.12890625,-11.0859375,-11.0859375,-21.958999633789062,-21.958999633789062,-100.68641662597656,-100.68641662597656,-25.831008911132812,-25.831008911132812,-757.5,-757.5,-1.697265625,-1.697265625,-10.390625,-10.390625,-132.55856323242188,-132.55856323242188,-8.25,-8.25,-6.328125,-6.328125,-2.16015625,-2.16015625,-4.04296875,-4.04296875,18.859375,18.859375,-9.859375,-9.859375,-9.09375,-9.09375,-30.677413940429688,-30.677413940429688,-5.4296875,-5.4296875,-11.1328125,-11.1328125,-21.44085693359375,-21.44085693359375,-94.1484375,-94.1484375,-21.727996826171875,-21.727996826171875,-801.5,-801.5,-1.45703125,-1.45703125,-10.53125,-10.53125,-136.56463623046875,-136.56463623046875
456,groenwold,,False,-6.21484375,-6.21484375,-4.89453125,-4.89453125,-0.40673828125,-0.40673828125,-2.0703125,-2.0703125,21.5,21.5,-7.4375,-7.4375,-7.4140625,-7.4140625,-28.316940307617188,-28.316940307617188,-2.892578125,-2.892578125,-9.5859375,-9.5859375,-14.398971557617188,-14.398971557617188,-84.99824523925781,-84.99824523925781,-17.1318359375,-17.1318359375,-570.5,-570.5,0.0810546875,0.0810546875,-13.8515625,-13.8515625,-100.89840698242188,-100.89840698242188,-7.13671875,-7.13671875,-5.21484375,-5.21484375,-0.442626953125,-0.442626953125,-2.90234375,-2.90234375,22.28125,22.28125,-7.35546875,-7.35546875,-7.5,-7.5,-21.092025756835938,-21.092025756835938,-3.123046875,-3.123046875,-9.9140625,-9.9140625,-16.724472045898438,-16.724472045898438,-56.09574890136719,-56.09574890136719,-20.03607177734375,-20.03607177734375,-557.5,-557.5,-0.119384765625,-0.119384765625,-12.796875,-12.796875,-57.7769775390625,-57.7769775390625
457,groenwold,,False,-8.8203125,-8.8203125,-5.41015625,-5.41015625,-2.00390625,-2.00390625,-3.09375,-3.09375,19.046875,19.046875,-8.0234375,-8.0234375,-8.7578125,-8.7578125,-26.171310424804688,-26.171310424804688,-4.6328125,-4.6328125,-10.734375,-10.734375,-16.245681762695312,-16.245681762695312,-50.329864501953125,-50.329864501953125,-20.585861206054688,-20.585861206054688,-694.0,-694.0,-1.2587890625,-1.2587890625,-9.7578125,-9.7578125,-54.502716064453125,-54.502716064453125,-7.40625,-7.40625,-6.265625,-6.265625,-2.119140625,-2.119140625,-3.953125,-3.953125,17.90625,17.90625,-8.65625,-8.65625,-9.296875,-9.296875,-17.698013305664062,-17.698013305664062,-4.70703125,-4.70703125,-11.9765625,-11.9765625,-17.686859130859375,-17.686859130859375,-104.43515014648438,-104.43515014648438,-28.439910888671875,-28.439910888671875,-801.5,-801.5,-1.263671875,-1.263671875,-9.578125,-9.578125,-62.004119873046875,-62.004119873046875
458,groenwold,,False,-6.9765625,-6.9765625,-5.38671875,-5.38671875,-1.5927734375,-1.5927734375,-1.619140625,-1.619140625,21.453125,21.453125,-7.17578125,-7.17578125,-8.6015625,-8.6015625,-28.142547607421875,-28.142547607421875,-4.0,-4.0,-10.7890625,-10.7890625,-14.488571166992188,-14.488571166992188,-72.29930114746094,-72.29930114746094,-19.256011962890625,-19.256011962890625,-666.0,-666.0,-0.646484375,-0.646484375,-9.0,-9.0,-70.52230834960938,-70.52230834960938,-7.60546875,-7.60546875,-5.9765625,-5.9765625,-1.9013671875,-1.9013671875,-2.478515625,-2.478515625,21.953125,21.953125,-7.62890625,-7.62890625,-9.4765625,-9.4765625,-25.411224365234375,-25.411224365234375,-4.34765625,-4.34765625,-11.078125,-11.078125,-18.69305419921875,-18.69305419921875,-113.22970581054688,-113.22970581054688,-13.668060302734375,-13.668060302734375,-765.0,-765.0,-1.0087890625,-1.0087890625,-9.6796875,-9.6796875,-63.220947265625,-63.220947265625
459,groenwold,,False,-8.3125,-8.3125,-7.40234375,-7.40234375,-2.376953125,-2.376953125,-2.30859375,-2.30859375,19.46875,19.46875,-7.9921875,-7.9921875,-9.8828125,-9.8828125,-10.962921142578125,-10.962921142578125,-3.515625,-3.515625,-11.515625,-11.515625,-14.911956787109375,-14.911956787109375,-84.47613525390625,-84.47613525390625,-8.499267578125,-8.499267578125,-788.0,-788.0,-1.8828125,-1.8828125,-9.625,-9.625,-92.79415893554688,-92.79415893554688,-8.6015625,-8.6015625,-6.82421875,-6.82421875,-2.244140625,-2.244140625,-3.296875,-3.296875,18.328125,18.328125,-8.53125,-8.53125,-9.90625,-9.90625,-24.898590087890625,-24.898590087890625,-5.04296875,-5.04296875,-11.8203125,-11.8203125,-23.606292724609375,-23.606292724609375,-82.3978271484375,-82.3978271484375,-13.651824951171875,-13.651824951171875,-872.5,-872.5,-1.7998046875,-1.7998046875,-9.84375,-9.84375,-67.33021545410156,-67.33021545410156
460,groenwold,,False,-7.19140625,-7.19140625,-5.68359375,-5.68359375,-1.060546875,-1.060546875,-2.6640625,-2.6640625,19.890625,19.890625,-7.86328125,-7.86328125,-8.59375,-8.59375,-36.60203552246094,-36.60203552246094,-4.13671875,-4.13671875,-10.15625,-10.15625,-24.824188232421875,-24.824188232421875,-68.7083511352539,-68.7083511352539,-10.77984619140625,-10.77984619140625,-664.5,-664.5,-0.5830078125,-0.5830078125,-13.0,-13.0,-78.61491394042969,-78.61491394042969,-7.0703125,-7.0703125,-5.44921875,-5.44921875,-1.84765625,-1.84765625,-3.12109375,-3.12109375,19.4375,19.4375,-7.8046875,-7.8046875,-9.40625,-9.40625,-28.999542236328125,-28.999542236328125,-4.765625,-4.765625,-10.21875,-10.21875,-16.4525146484375,-16.4525146484375,-64.75618743896484,-64.75618743896484,-14.849517822265625,-14.849517822265625,-745.5,-745.5,-0.71923828125,-0.71923828125,-9.65625,-9.65625,-61.60105895996094,-61.60105895996094
461,groenwold,,False,-7.60546875,-7.60546875,-7.203125,-7.203125,-2.5390625,-2.5390625,-2.01171875,-2.01171875,19.703125,19.703125,-7.734375,-7.734375,-9.1796875,-9.1796875,-24.02752685546875,-24.02752685546875,-2.876953125,-2.876953125,-10.8515625,-10.8515625,-23.67657470703125,-23.67657470703125,-67.53019714355469,-67.53019714355469,-16.325424194335938,-16.325424194335938,-755.5,-755.5,-1.787109375,-1.787109375,-10.125,-10.125,-85.1861572265625,-85.1861572265625,-7.49609375,-7.49609375,-7.5,-7.5,-2.236328125,-2.236328125,-2.072265625,-2.072265625,18.9375,18.9375,-8.1484375,-8.1484375,-9.2578125,-9.2578125,-25.027694702148438,-25.027694702148438,-2.66796875,-2.66796875,-10.25,-10.25,-19.516387939453125,-19.516387939453125,-66.37849426269531,-66.37849426269531,-15.22503662109375,-15.22503662109375,-775.0,-775.0,-1.857421875,-1.857421875,-10.1484375,-10.1484375,-59.897491455078125,-59.897491455078125
462,groenwold,,False,-7.12109375,-7.12109375,-7.23828125,-7.23828125,-3.3125,-3.3125,-2.701171875,-2.701171875,19.109375,19.109375,-8.625,-8.625,-10.1796875,-10.1796875,-28.1956787109375,-28.1956787109375,-2.939453125,-2.939453125,-12.453125,-12.453125,-19.098159790039062,-19.098159790039062,-75.04917907714844,-75.04917907714844,-17.791519165039062,-17.791519165039062,-902.5,-902.5,-2.009765625,-2.009765625,-8.9140625,-8.9140625,-60.98682403564453,-60.98682403564453,-8.3671875,-8.3671875,-7.2265625,-7.2265625,-3.017578125,-3.017578125,-3.21875,-3.21875,20.390625,20.390625,-8.7265625,-8.7265625,-9.8359375,-9.8359375,-12.668914794921875,-12.668914794921875,-3.23046875,-3.23046875,-12.1015625,-12.1015625,-14.4267578125,-14.4267578125,-69.00054931640625,-69.00054931640625,-16.907440185546875,-16.907440185546875,-870.0,-870.0,-2.083984375,-2.083984375,-10.359375,-10.359375,-57.69755554199219,-57.69755554199219
463,groenwold,,False,-7.8359375,-7.8359375,-6.05078125,-6.05078125,-1.982421875,-1.982421875,-3.369140625,-3.369140625,18.734375,18.734375,-9.03125,-9.03125,-9.3828125,-9.3828125,-26.705184936523438,-26.705184936523438,-3.94921875,-3.94921875,-10.796875,-10.796875,-22.950088500976562,-22.950088500976562,-94.08544921875,-94.08544921875,-13.793624877929688,-13.793624877929688,-731.0,-731.0,-1.3662109375,-1.3662109375,-10.34375,-10.34375,-107.89349365234375,-107.89349365234375,-7.71875,-7.71875,-5.95703125,-5.95703125,-1.96875,-1.96875,-4.03125,-4.03125,18.640625,18.640625,-8.4921875,-8.4921875,-9.46875,-9.46875,-19.502151489257812,-19.502151489257812,-3.7890625,-3.7890625,-11.1171875,-11.1171875,-13.662918090820312,-13.662918090820312,-100.609130859375,-100.609130859375,-17.696640014648438,-17.696640014648438,-739.5,-739.5,-1.3935546875,-1.3935546875,-9.9140625,-9.9140625,-68.95890808105469,-68.95890808105469
464,groenwold,,False,-9.0625,-9.0625,-6.1015625,-6.1015625,-2.005859375,-2.005859375,-3.681640625,-3.681640625,17.21875,17.21875,-9.7578125,-9.7578125,-9.546875,-9.546875,-22.412673950195312,-22.412673950195312,-6.19140625,-6.19140625,-12.125,-12.125,-21.327117919921875,-21.327117919921875,-82.22454833984375,-82.22454833984375,-34.86909484863281,-34.86909484863281,-764.0,-764.0,-0.9677734375,-0.9677734375,-10.4296875,-10.4296875,-151.75523376464844,-151.75523376464844,-7.40234375,-7.40234375,-7.61328125,-7.61328125,-2.314453125,-2.314453125,-2.791015625,-2.791015625,19.796875,19.796875,-8.0859375,-8.0859375,-9.2421875,-9.2421875,-14.533294677734375,-14.533294677734375,-3.158203125,-3.158203125,-11.8515625,-11.8515625,-17.87445068359375,-17.87445068359375,-78.94183349609375,-78.94183349609375,-13.974090576171875,-13.974090576171875,-749.5,-749.5,-2.05078125,-2.05078125,-9.796875,-9.796875,-62.23847961425781,-62.23847961425781
465,groenwold,,False,-7.640625,-7.640625,-6.0234375,-6.0234375,-2.091796875,-2.091796875,-3.640625,-3.640625,17.859375,17.859375,-7.859375,-7.859375,-9.046875,-9.046875,-25.838577270507812,-25.838577270507812,-3.802734375,-3.802734375,-11.25,-11.25,-18.0218505859375,-18.0218505859375,-106.61328125,-106.61328125,-32.900054931640625,-32.900054931640625,-775.0,-775.0,-1.75390625,-1.75390625,-13.5625,-13.5625,-84.50016784667969,-84.50016784667969,-6.26171875,-6.26171875,-6.578125,-6.578125,-1.9990234375,-1.9990234375,-3.40234375,-3.40234375,15.8203125,15.8203125,-8.3671875,-8.3671875,-9.1328125,-9.1328125,-23.418609619140625,-23.418609619140625,-4.328125,-4.328125,-10.9296875,-10.9296875,-16.908935546875,-16.908935546875,-83.156494140625,-83.156494140625,-25.130126953125,-25.130126953125,-790.5,-790.5,-1.1396484375,-1.1396484375,-12.8359375,-12.8359375,-112.31524658203125,-112.31524658203125
466,groenwold,,False,-8.8828125,-8.8828125,-5.5625,-5.5625,-1.984375,-1.984375,-3.447265625,-3.447265625,19.28125,19.28125,-8.046875,-8.046875,-9.3515625,-9.3515625,-21.4052734375,-21.4052734375,-5.78125,-5.78125,-10.8359375,-10.8359375,-23.327911376953125,-23.327911376953125,-51.51789855957031,-51.51789855957031,-18.053634643554688,-18.053634643554688,-720.0,-720.0,-1.056640625,-1.056640625,-10.0,-10.0,-87.385009765625,-87.385009765625,-8.515625,-8.515625,-7.0703125,-7.0703125,-2.935546875,-2.935546875,-3.162109375,-3.162109375,17.984375,17.984375,-8.4609375,-8.4609375,-9.1484375,-9.1484375,-21.991683959960938,-21.991683959960938,-3.58984375,-3.58984375,-11.9453125,-11.9453125,-17.010147094726562,-17.010147094726562,-105.29435729980469,-105.29435729980469,-16.71826171875,-16.71826171875,-852.0,-852.0,-1.2861328125,-1.2861328125,-10.5234375,-10.5234375,-66.16255187988281,-66.16255187988281
